source_id,Mass_BH,Mass_BH_lower,Mass_BH_upper,Mass_1,Mass_1_lower,Mass_1_upper,logP,logP_lower,logP_upper,plating
6145315863693153408,3.3019276075597923,2.250619768933755,4.849546422411233,1.7661458009108213,0.8036936919968845,3.7315437948909698,1.8977622195976598,1.5349510257651329,2.0182991586427397,bronze
6147932774384299264,3.7534775511889,2.639342886186652,5.931461995587362,1.27157334605363,0.5521779149436923,2.7887585034276703,1.6750752814921808,1.3114276467065829,1.795932916367056,bronze
6155562109473132032,4.372521050548742,1.506452543003942,5.659146568559019,1.0200931284557735,0.2639120928395568,3.724348091994228,0.6386008688995235,0.27688245244424037,0.760125551129346,bronze
6161247447879620480,3.3305936540325307,2.1896884416631783,5.05302210787372,1.2209418511350676,0.517794035355974,2.7573683619132527,2.0156092367620797,1.6610142614203325,2.141121117251545,bronze
6166142920322580608,3.8229418060533567,2.621296652499535,5.861745637547161,1.4866059314100715,0.6500173241564475,3.2504727052250892,2.519501060414659,2.180319181985429,2.647835693715119,bronze
6170232382023253376,3.840660671938186,2.439176929244578,5.877424147345789,1.1657521106364221,0.47135743226477705,2.736766958694364,1.8230657933317844,1.4694720780363688,1.948535361925894,bronze
6177037323910846592,4.663247981443198,2.9613895313567,7.172960707312585,1.3281305251116873,0.5325261519725224,3.1242571368189767,1.8877711610587486,1.5205922095836593,2.0071283305442513,bronze
6189581858230010112,5.77143579551489,2.034080815215676,7.500999282046347,1.2747626468272908,0.3364463092842887,4.57527927948428,1.1625154585991497,0.7986434323643051,1.2814525448443777,bronze
6189864814971453952,3.370487921180115,2.162402223454236,4.96177471188893,1.411003579841436,0.601416859296264,3.166479805094024,2.518300788952239,2.162323553891314,2.640887479817235,bronze
6194976169651210752,3.084046641983144,2.081734505735336,4.550654934003389,1.4582106779097186,0.6544759893930708,3.127453396840229,1.6601645359550614,1.2933888417483803,1.7781969096737793,bronze
6197515865416622976,3.453967952459154,2.429300310637528,5.39213930122104,1.2151808757677958,0.5365325178245358,2.643357138504587,1.6452232477126416,1.274468297281948,1.7619656273701512,bronze
6199565118873274752,4.017699366221143,2.6086273016843826,6.0087711939453925,1.5339592734076766,0.6526480453727327,3.462791199384257,1.6605919041920998,1.2988981982580436,1.783424768177707,bronze
6202202052696929280,3.104591082280886,1.4198061413949925,3.976368764594709,1.3686129100439701,0.47811633141790494,3.750151259458339,1.7331656705623322,1.374390468837522,1.8566278435564942,bronze
6205231108448747008,4.163071510250736,2.8430464255817,7.080716541139984,0.6395650304464674,0.25006124984624845,1.5510754073285253,1.8479471238310632,1.4884691820705032,1.971600373510837,bronze
6207230291166615680,3.395759184573479,2.2438418579188446,4.917134370406658,1.8554571523054697,0.8259073514691333,3.9661669747192403,1.8998377157749422,1.556776340620727,2.0294052341725495,bronze
